Time (s),Latitude (°),Longitude (°),Altitude (m),Altitude WGS84 (m),Speed (m/s),Direction (°),Distance (km),Horizontal Accuracy (m),Vertical Accuracy (m),Satellites
122.93277103000001,64.97889,25.692335000000003,29.895071307840603,47.4,3.5901875495910645,305.55999755859375,1.554857996772812,1.7999999523162842,12.5,33
123.93277103000001,64.97891333333334,25.692255,30.09510480845961,47.599999999999994,3.594820022583008,312.5299987792969,1.5593490140651556,1.899999976158142,13.0,33
124.93277103000001,64.97893833333333,25.69218,30.295139277523603,47.8,3.5860698223114014,304.2900085449219,1.5630037104160777,1.899999976158142,12.5,32
125.93277103000001,64.97895833333334,25.69211833333333,30.395167073262506,47.9,3.548495054244995,301.17999267578125,1.5664719117592227,1.899999976158142,12.5,30
126.93277103000001,64.97897166666667,25.692051666666664,30.495188997425714,48.0,3.503714084625244,295.8699951171875,1.5703038181208036,1.899999976158142,13.100000381469727,30
127.93277103000001,64.97898333333333,25.691975000000003,29.895210615434998,47.4,3.517096996307373,301.0899963378906,1.5737720168149532,1.899999976158142,12.899999618530273,30
128.93277103,64.97899666666667,25.691908333333338,30.095232538438978,47.599999999999994,3.507317304611206,293.4800109863281,1.5771176130500073,2.0999999046325684,13.600000381469727,30
129.93277103,64.97901166666666,25.691846666666667,30.295255430460372,47.8,3.5186409950256348,296.17999267578125,1.5815446445859742,2.200000047683716,12.899999618530273,31
130.93277103,64.97902333333333,25.691756666666667,29.895278817320396,47.4,3.4949638843536377,296.30999755859375,1.5856749728173976,2.0,12.800000190734863,32
131.93277103,64.97904666666666,25.69168833333333,30.295310760907597,47.8,3.446579933166504,305.0199890136719,1.5891830117082495,1.899999976158142,11.300000190734863,33
132.93277103,64.97906333333334,25.691625,29.59533550564501,47.099999999999994,3.4105494022369385,299.5899963378906,1.593561719594946,1.899999976158142,11.5,35
133.93277103,64.97908666666667,25.69155,29.195368332523998,46.7,3.3631949424743652,311.1199951171875,1.5974673516649993,1.7999999523162842,11.600000381469727,34
134.93277103,64.97911166666667,25.691491666666668,29.095400578868492,46.599999999999994,3.325105667114258,328.8299865722656,1.6012195586887177,1.7999999523162842,11.5,33
135.93277103,64.97914,25.69144833333333,28.895434099636397,46.4,3.296281099319458,336.4800109863281,1.6047385559130454,1.899999976158142,10.899999618530273,33
136.93277103,64.97916833333333,25.691415,29.495466292114088,47.0,3.2484118938446045,345.6600036621094,1.6071592277472837,1.7999999523162842,11.300000190734863,34
137.93277103,64.97919,25.691409999999998,29.895488189559607,47.4,3.1367173194885254,0.8600000143051147,1.610873176953872,2.0,12.100000381469727,33
138.93277103,64.97922333333332,25.691415,30.09552019312936,47.599999999999994,3.106863260269165,12.449999809265137,1.6143390955733652,1.899999976158142,11.800000190734863,34
139.93277103,64.97925333333333,25.691435000000002,30.595546939244784,48.099999999999994,3.0960540771484375,26.540000915527344,1.6177300558048218,1.7999999523162842,11.800000190734863,32
140.93277103,64.97928166666667,25.69146166666667,31.09557116761168,48.599999999999994,3.1053192615509033,30.950000762939453,1.621048234810993,2.0,12.899999618530273,34
141.93277103,64.97930833333334,25.69149333333333,31.195593099544013,48.7,3.0934805870056152,30.200000762939453,1.624439194088591,2.0999999046325684,12.5,33
142.93277103,64.97933666666667,25.69152,31.59561732892159,49.099999999999994,3.0728917121887207,28.860000610351562,1.6280029964606215,2.200000047683716,13.199999809265137,33
143.93277103,64.97936666666666,25.691546666666667,31.795643192223977,49.3,3.0219342708587646,29.149999618530273,1.6316888322767433,2.299999952316284,13.399999618530273,33
144.93277103,64.97939666666666,25.69158,32.095668171541575,49.599999999999994,3.0353169441223145,30.549999237060547,1.6362580841280436,2.299999952316284,14.100000381469727,31
145.93277103,64.979435,25.691615000000002,32.295701097758084,49.8,3.1135547161102295,25.389999389648438,1.6408561527620498,2.299999952316284,14.800000190734863,33
146.93277103,64.97947333333333,25.691651666666665,32.395733803759576,49.9,3.2288525104522705,25.8700008392334,1.645282967380455,2.4000000953674316,14.899999618530273,33
147.93277103,64.97950999999999,25.69168833333333,32.39576487716018,49.9,3.3132669925689697,28.579999923706055,1.64887509891606,2.299999952316284,14.5,33
148.93277103,64.97954,25.691716666666668,34.195790522547995,51.7,3.3894457817077637,30.239999771118164,1.6556570094350411,2.4000000953674316,15.0,32
149.93277103,64.97959666666667,25.691769999999998,32.89583898989638,50.4,3.4862136840820312,30.06999969482422,1.6601472072823893,2.0,13.100000381469727,33
150.93277103,64.97963333333334,25.69181,32.895869624171986,50.4,3.530479669570923,28.15999984741211,1.6650613795971934,2.0,13.5,34
151.93277103,64.97967,25.691868333333332,32.79589782863778,50.3,3.6550424098968506,30.81999969482422,1.6692105069520307,1.7999999523162842,13.399999618530273,33
152.93277103,64.97970166666667,25.691915,33.09592268029611,50.599999999999994,3.745633602142334,29.700000762939453,1.6729626895556675,2.0999999046325684,14.100000381469727,32
153.93277103,64.97973,25.691958333333332,33.19594470748498,50.7,3.798135280609131,30.8799991607666,1.6753160045829376,2.200000047683716,14.899999618530273,32
154.93277103,64.97974833333333,25.69198333333333,33.595959363678986,51.099999999999994,3.7466630935668945,33.470001220703125,1.6779496801556115,2.299999952316284,16.399999618530273,33
155.93277103,64.97976833333334,25.69201333333333,33.59597499107919,51.099999999999994,3.5886433124542236,34.209999084472656,1.6803958995668022,2.299999952316284,16.299999237060547,34
156.93277103,64.97978833333333,25.692035,33.79599172343967,51.3,3.4265058040618896,28.889999389648438,1.6841320929536083,2.4000000953674316,17.299999237060547,35
157.93277103,64.97981499999999,25.692083333333336,32.59601145652499,50.099999999999994,3.3328263759613037,33.54999923706055,1.687761932653551,1.899999976158142,14.699999809265137,34
158.93277103,64.97984333333333,25.69212166666667,31.996034149504197,49.5,3.196939706802368,30.940000534057617,1.6913917714034215,2.0,14.0,35
159.93277103,64.97987166666667,25.692159999999998,31.196056843187193,48.7,3.086789131164551,35.310001373291016,1.6960597302263716,1.899999976158142,13.899999618530273,35
160.93277103,64.97990833333333,25.69220833333333,30.796086381412493,48.3,3.104804515838623,29.84000015258789,1.7003823389147479,1.7999999523162842,13.399999618530273,35
161.93277103,64.97994333333332,25.692248333333335,30.896115391120595,48.4,3.151644229888916,30.75,1.7069272178115367,2.0999999046325684,14.0,33
162.93277103,64.97999499999999,25.692315,30.296157207249678,47.8,3.275177478790283,30.350000381469727,1.711525272903468,2.200000047683716,13.199999809265137,32
163.93277103,64.98003333333332,25.692351666666664,30.49618992859797,48.0,3.423417568206787,34.220001220703125,1.7173915764101402,2.299999952316284,14.0,32
164.93277103,64.98008166666666,25.69240166666667,29.496230688148074,47.0,3.614379405975342,31.530000686645508,1.7230562519435013,2.299999952316284,14.199999809265137,33
